log_id,session_id,customer_id,visit_date,page_viewed,device_type,duration_seconds,source,country
38999,sess-52e4-aeff,4474,2023-08-06,/products,mobile,127,email_campaign,LT
39000,sess-52e4-aeff,4474,2023-08-06,/account,mobile,43,email_campaign,LT
39001,sess-52e4-aeff,4474,2023-08-06,/category/aksessuaarid,mobile,80,email_campaign,LT
39002,sess-52e4-aeff,4474,2023-08-06,/products,mobile,53,email_campaign,LT
39003,sess-52e4-aeff,4474,2023-08-06,/account,mobile,50,email_campaign,LT
39004,sess-52e4-aeff,4474,2023-08-06,/account,mobile,130,email_campaign,LT
39005,sess-242f-50b6,4960,2024-09-15,/new-arrivals,mobile,170,email_campaign,EE
39006,sess-caad-8bc9,4323,2023-08-24,/new-arrivals,desktop,179,email_campaign,EE
39007,sess-caad-8bc9,4323,2023-08-24,/,desktop,120,email_campaign,EE
39008,sess-caad-8bc9,4323,2023-08-24,/checkout,desktop,273,email_campaign,EE
39009,sess-caad-8bc9,4323,2023-08-24,/sale,desktop,170,email_campaign,EE
39010,sess-ae0c-d7aa,,2023-04-17,/,mobile,299,google_organic,EE
39011,sess-ae0c-d7aa,,2023-04-17,/category/naiste_riided,mobile,142,google_organic,EE
39012,sess-ae0c-d7aa,,2023-04-17,/about,mobile,110,Google,EE
39013,sess-ae0c-d7aa,,2023-04-17,/category/naiste_riided,mobile,122,google_organic,EE
39014,sess-ae0c-d7aa,,2023-04-17,/products,mobile,238,google_organic,EE
39015,sess-ae0c-d7aa,,2023-04-17,/contact,mobile,255,google_organic,EE
39016,sess-8b33-7812,,2025-01-19,/account,mobile,0,facebook_ads,EE
39017,sess-8b33-7812,2987,2025-01-19,/,mobile,120,facebook_ads,EE
39018,sess-8b33-7812,2987,2025-01-19,/sale,mobile,184,facebook_ads,EE
39019,sess-8b33-7812,2987,2025-01-19,/blog,mobile,138,facebook_ads,EE
39020,sess-8b33-7812,2987,2025-01-19,/category/meeste_riided,mobile,59,facebook_ads,EE
39021,sess-8b33-7812,2987,2025-01-19,/products,mobile,260,facebook_ads,EE
39022,sess-8b33-7812,2987,2025-01-19,/category/jalanõusid,mobile,78,facebook_ads,EE
39023,sess-8b33-7812,2987,2025-01-19,/sale,mobile,128,facebook_ads,EE
39024,sess-0642-5410,,2023-05-27,/category/meeste_riided,desktop,0,google_organic,EE
39025,sess-0642-5410,,2023-05-27,/products,desktop,128,google_organic,EE
39026,sess-0642-5410,,2023-05-27,/account,desktop,96,google,EE
39027,sess-0642-5410,,2023-05-27,/category/aksessuaarid,desktop,124,google_organic,EE
39028,sess-0642-5410,,2023-05-27,/products,desktop,123,google_organic,EE
39029,sess-0642-5410,,2023-05-27,/contact,desktop,83,google_organic,EE
39030,sess-0642-5410,,2023-05-27,/category/jalanõusid,desktop,175,google_organic,EE
39031,sess-fc6e-ad9d,4009,2024-05-22,/products,mobile,0,google_organic,EE
39032,sess-fc6e-ad9d,4009,2024-05-22,/cart,mobile,48,google_organic,EE
39033,sess-fc6e-ad9d,4009,2024-05-22,/category/meeste_riided,mobile,188,Google Organic,EE
39034,sess-a00a-9113,3032,2024-07-14,/category/meeste_riided,mobile,43,email_campaign,EE
39035,sess-a00a-9113,3032,2024-07-14,/products,mobile,0,email_campaign,EE
39036,sess-a00a-9113,3032,2024-07-14,/category/jalanõusid,mobile,238,email_campaign,EE
39037,sess-a00a-9113,3032,2024-07-14,/products,mobile,144,email_campaign,EE
39038,sess-b394-0c59,2248,2024-02-27,/cart,mobile,9,direct,EE
39039,sess-b394-0c59,2248,2024-02-27,/products,mobile,286,direct,EE
39040,sess-b394-0c59,2248,2024-02-27,/products,mobile,110,direct,EE
39041,sess-b394-0c59,2248,2024-02-27,/cart,mobile,132,direct,EE
39042,sess-b394-0c59,2248,2024-02-27,/cart,mobile,0,direct,EE
39043,sess-b394-0c59,2248,2024-02-27,/account,mobile,202,direct,EE
39044,sess-b394-0c59,,2024-02-27,/about,mobile,144,direct,EE
39045,sess-aa56-e7bb,4157,2023-08-09,/category/jalanõusid,mobile,189,google_ads,EE
39046,sess-aa56-e7bb,4157,2023-08-09,/category/aksessuaarid,mobile,64,google_ads,EE
39047,sess-aa56-e7bb,4157,2023-08-09,/products,mobile,167,google_ads,EE
39048,sess-94fb-9af5,3485,2024-03-12,/new-arrivals,desktop,142,instagram,EE
39049,sess-94fb-9af5,3485,2024-03-12,/cart,desktop,122,instagram,EE
39050,sess-fb7b-9816,2657,2025-01-27,/sale,mobile,45,google_ads,EE
39051,sess-fb7b-9816,2657,2025-01-27,/contact,mobile,113,google_ads,EE
39052,sess-fb7b-9816,2657,2025-01-27,/category/naiste_riided,mobile,130,google_ads,EE
39053,sess-fb7b-9816,2657,2025-01-27,/products,mobile,65,google_ads,EE
39054,sess-49a5-4222,3966,2023-11-25,/blog,mobile,117,direct,EE
39055,sess-49a5-4222,3966,2023-11-25,/products,mobile,226,direct,EE
39056,sess-49a5-4222,3966,2023-11-25,/category/laste_riided,mobile,102,direct,EE
39057,sess-7fc3-a7ad,3199,2023-12-07,/category/aksessuaarid,mobile,221,google_organic,EE
39058,sess-7fc3-a7ad,3199,2023-12-07,/products,mobile,68,google_organic,EE
39059,sess-7fc3-a7ad,3199,2023-12-07,/blog,mobile,231,google_organic,EE
39060,sess-7fc3-a7ad,3199,2023-12-07,/about,mobile,274,google_organic,EE
39061,sess-7fc3-a7ad,3199,2023-12-07,/contact,mobile,18,google_organic,EE
39062,sess-7fc3-a7ad,3199,2023-12-07,/,mobile,228,google_organic,EE
39063,sess-7fc3-a7ad,3199,2023-12-07,/,mobile,184,google_organic,EE
39064,sess-d016-692f,4879,2023-09-19,/products,mobile,78,tiktok,EE
39065,sess-d016-692f,4879,2023-09-19,/category/meeste_riided,mobile,75,tiktok,EE
39066,sess-d016-692f,4879,2023-09-19,/products,mobile,64,tiktok,EE
39067,sess-a244-c4de,2413,2025-02-09,/category/naiste_riided,mobile,140,email_campaign,EE
39068,sess-a244-c4de,2413,2025-02-09,/sale,mobile,232,email_campaign,EE
39069,sess-a244-c4de,2413,2025-02-09,/contact,mobile,0,email_campaign,EE
39070,sess-a244-c4de,2413,2025-02-09,/new-arrivals,mobile,233,email_campaign,EE
39071,sess-a244-c4de,2413,2025-02-09,/contact,mobile,71,email_campaign,EE
39072,sess-a244-c4de,2413,2025-02-09,/category/laste_riided,mobile,163,email_campaign,EE
39073,sess-a244-c4de,2413,2025-02-09,/category/meeste_riided,mobile,158,email_campaign,EE
39074,sess-a244-c4de,2413,2025-02-09,/products,mobile,6,email_campaign,EE
39075,sess-c954-45b1,,2024-03-15,/contact,mobile,4,email_campaign,EE
39076,sess-c954-45b1,3033,2024-03-15,/sale,mobile,0,email_campaign,EE
39077,sess-e4a1-30bf,4301,2024-12-01,/category/jalanõusid,mobile,0,direct,EE
39078,sess-e4a1-30bf,4301,2021-09-08,/products,mobile,170,direct,EE
39079,sess-e4a1-30bf,,2024-12-01,/category/laste_riided,mobile,111,direct,EE
39080,sess-e4a1-30bf,4301,2024-12-01,/products,mobile,60,direct,EE
39081,sess-e4a1-30bf,4301,2024-12-01,/,mobile,145,direct,EE
39082,sess-e4a1-30bf,4301,2024-12-01,/category/laste_riided,mobile,87,direct,EE
39083,sess-e4a1-30bf,4301,2024-12-01,/checkout,mobile,338,direct,EE
39084,sess-e4a1-30bf,4301,2024-12-01,/blog,mobile,0,direct,EE
39085,sess-a906-c9e0,4666,2024-05-30,/products,tablet,112,facebook_ads,LT
39086,sess-a906-c9e0,4666,2024-05-30,/contact,tablet,57,facebook_ads,LT
39087,sess-a906-c9e0,4666,2024-05-30,/cart,tablet,13,facebook_ads,LT
39088,sess-a906-c9e0,4666,2024-05-30,/cart,tablet,133,FB,LT
39089,sess-a906-c9e0,4666,2024-05-30,/checkout,tablet,248,facebook_ads,LT
39090,sess-a906-c9e0,4666,2024-05-30,/sale,tablet,28,facebook_ads,LT
39091,sess-a906-c9e0,4666,2024-05-30,/,tablet,77,facebook_ads,LT
39092,sess-c0da-dde4,4846,2024-07-24,/category/aksessuaarid,desktop,134,direct,EE
39093,sess-c0da-dde4,4846,2024-07-24,/category/meeste_riided,desktop,80,direct,EE
39094,sess-0aea-f4d7,2726,2024-09-30,/about,tablet,62,google_organic,EE
39095,sess-0aea-f4d7,2726,2024-09-30,/contact,tablet,274,google_organic,EE
39096,sess-0aea-f4d7,2726,2024-09-30,/cart,tablet,120,google_organic,EE
39097,sess-0aea-f4d7,2726,2024-09-30,/checkout,tablet,341,google_organic,EE
39098,sess-0aea-f4d7,2726,2024-09-30,/category/meeste_riided,tablet,164,google organic,EE
39099,sess-0aea-f4d7,2726,2024-09-30,/blog,tablet,219,google_organic,EE
39100,sess-d869-563e,3427,2024-07-07,/blog,mobile,228,email_campaign,EE
39101,sess-d869-563e,3427,2024-07-07,/about,mobile,98,email_campaign,EE
39102,sess-d869-563e,3427,2024-07-07,/new-arrivals,mobile,157,email_campaign,EE
39103,sess-9382-8e76,,2024-12-17,/account,mobile,84,google_organic,EE
39104,sess-9382-8e76,,2024-12-17,/,mobile,169,google_organic,EE
39105,sess-9382-8e76,,2024-12-17,/category/jalanõusid,mobile,74,google_organic,EE
39106,sess-6e4c-290c,,2023-12-20,/products,desktop,206,facebook_ads,EE
39107,sess-6e4c-290c,3556,2023-12-20,/cart,desktop,216,facebook_ads,EE
39108,sess-6e4c-290c,3556,2023-12-20,/checkout,desktop,343,facebook_ads,EE
39109,sess-6e4c-290c,3556,2023-12-20,/about,desktop,63,facebook_ads,EE
39110,sess-386b-68aa,3285,2023-08-04,/blog,desktop,0,facebook_ads,EE
39111,sess-872f-b668,3945,2023-12-20,/blog,desktop,0,direct,EE
39112,sess-872f-b668,3945,2023-12-20,/new-arrivals,desktop,145,direct,EE
39113,sess-a187-58d1,4727,2024-11-20,/checkout,desktop,281,google_organic,EE
39114,sess-7d62-e4b8,2739,2024-05-14,/category/naiste_riided,mobile,83,facebook_ads,EE
39115,sess-7d62-e4b8,2739,2024-05-14,/products,mobile,142,facebook_ads,EE
39116,sess-7d62-e4b8,2739,2024-05-14,/account,mobile,139,facebook_ads,EE
39117,sess-7d62-e4b8,,2024-05-14,/blog,mobile,170,facebook_ads,EE
39118,sess-276a-1635,2881,2023-05-21,/checkout,mobile,196,google_organic,EE
39119,sess-276a-1635,2881,2023-05-21,/contact,mobile,0,google_organic,EE
39120,sess-276a-1635,2881,2023-05-21,/products,mobile,15,google_organic,EE
39121,sess-276a-1635,2881,2023-05-21,/blog,mobile,26,google_organic,EE
39122,sess-276a-1635,2881,2023-05-21,/category/aksessuaarid,mobile,115,google_organic,EE
39123,sess-276a-1635,2881,2023-05-21,/new-arrivals,mobile,164,google organic,EE
39124,sess-276a-1635,2881,2023-05-21,/category/naiste_riided,mobile,109,google_organic,EE
39125,sess-276a-1635,2881,2023-05-21,/products,mobile,32,google_organic,EE
39126,sess-f9c8-4a06,,2024-10-23,/blog,mobile,196,google_organic,EE
39127,sess-f9c8-4a06,4748,2024-10-23,/cart,mobile,22,google_organic,EE
39128,sess-f9c8-4a06,,2024-10-23,/,mobile,86,google_organic,EE
39129,sess-f9c8-4a06,4748,2024-10-23,/checkout,mobile,319,google_organic,EE
39130,sess-f9c8-4a06,4748,2024-10-23,/blog,mobile,37,google,EE
39131,sess-5faa-fb13,2429,2023-03-16,/about,desktop,133,google_ads,EE
39132,sess-e7bb-ef9a,3871,2025-02-15,/about,mobile,289,google_organic,EE
39133,sess-e7bb-ef9a,3871,2025-02-15,/cart,mobile,25,Google Organic,EE
39134,sess-5cd6-70a9,2762,2024-03-17,/blog,mobile,45,google_organic,EE
39135,sess-5cd6-70a9,2762,2024-03-17,/category/jalanõusid,mobile,193,google_organic,EE
39136,sess-5cd6-70a9,2762,2024-03-17,/category/aksessuaarid,mobile,0,google_organic,EE
39137,sess-5cd6-70a9,2762,2022-03-08,/category/laste_riided,mobile,12,google_organic,EE
39138,sess-5cd6-70a9,2762,2024-03-17,/checkout,mobile,335,google_organic,EE
39139,sess-5cd6-70a9,2762,2024-03-17,/cart,mobile,95,google_organic,EE
39140,sess-5cd6-70a9,2762,2024-03-17,/products,mobile,232,google_organic,EE
39141,sess-5cd6-70a9,2762,2024-03-17,/cart,mobile,17,google_organic,EE
39142,sess-bac1-01c3,2302,2024-07-23,/checkout,tablet,33,google_organic,EE
39143,sess-bac1-01c3,2302,2024-07-23,/category/jalanõusid,tablet,195,google_organic,EE
39144,sess-bac1-01c3,2302,2024-07-23,/account,tablet,237,google_organic,EE
39145,sess-bac1-01c3,2302,2024-07-23,/category/naiste_riided,tablet,113,google_organic,EE
39146,sess-bac1-01c3,2302,2024-07-23,/cart,tablet,177,google_organic,EE
39147,sess-bac1-01c3,2302,2024-07-23,/checkout,tablet,209,google_organic,EE
39148,sess-bac1-01c3,,2024-07-23,/category/naiste_riided,tablet,34,google_organic,EE
39149,sess-bac1-01c3,2302,2024-07-23,/cart,tablet,158,google_organic,EE
39150,sess-62a3-26c5,2899,2024-02-15,/category/naiste_riided,mobile,180,tiktok,EE
39151,sess-62a3-26c5,2899,2024-02-15,/cart,mobile,105,tiktok,EE
39152,sess-62a3-26c5,2899,2024-02-15,/checkout,mobile,135,tiktok,EE
39153,sess-8ae4-1c05,4463,2024-06-04,/category/laste_riided,desktop,96,google_organic,EE
39154,sess-8ae4-1c05,4463,2024-06-04,/category/aksessuaarid,desktop,197,google_organic,EE
39155,sess-8ae4-1c05,4463,2024-06-04,/,desktop,174,google_organic,EE
39156,sess-8ae4-1c05,4463,2024-06-04,/products,desktop,128,google_organic,EE
39157,sess-ba12-7dde,,2023-12-14,/contact,desktop,76,tiktok,EE
39158,sess-ba12-7dde,3840,2023-12-14,/cart,desktop,0,tiktok,EE
39159,sess-ba12-7dde,3840,2023-12-14,/contact,desktop,223,tiktok,EE
39160,sess-ba12-7dde,3840,2023-12-14,/new-arrivals,desktop,128,tiktok,EE
39161,sess-db12-fae4,2385,2023-02-03,/sale,mobile,194,instagram,EE
39162,sess-db12-fae4,,2023-02-03,/contact,mobile,80,instagram,EE
39163,sess-db12-fae4,2385,2023-02-03,/checkout,mobile,246,instagram,EE
39164,sess-db12-fae4,2385,2023-02-03,/products,mobile,164,instagram,EE
39165,sess-db12-fae4,2385,2023-02-03,/category/meeste_riided,mobile,128,instagram,EE
39166,sess-db12-fae4,2385,2023-02-03,/contact,mobile,37,instagram,EE
39167,sess-db12-fae4,2385,2023-02-03,/contact,mobile,110,instagram,EE
39168,sess-db12-fae4,2385,2023-02-03,/contact,mobile,125,instagram,EE
39169,sess-d010-3779,,2024-01-13,/category/aksessuaarid,mobile,83,direct,EE
39170,sess-d010-3779,,2024-01-13,/products,mobile,163,direct,EE
39171,sess-d010-3779,,2024-01-13,/products,mobile,179,direct,EE
39172,sess-d010-3779,,2024-01-13,/contact,mobile,158,direct,EE
39173,sess-c798-04fd,3847,2024-08-01,/new-arrivals,desktop,202,direct,EE
39174,sess-c798-04fd,3847,2024-08-01,/category/naiste_riided,desktop,77,direct,EE
39175,sess-c798-04fd,3847,2024-08-01,/sale,desktop,30,direct,EE
39176,sess-eddb-3569,,2024-04-25,/category/laste_riided,mobile,301,google_organic,EE
39177,sess-9abd-545f,3783,2023-11-12,/category/meeste_riided,desktop,65,Facebook,EE
39178,sess-9abd-545f,3783,2025-01-09,/products,desktop,169,facebook_ads,EE
39179,sess-9abd-545f,3783,2025-01-09,/cart,desktop,145,facebook_ads,EE
39180,sess-250a-2f10,2736,2023-12-14,/contact,mobile,48,direct,EE
39181,sess-250a-2f10,2736,2023-12-14,/category/aksessuaarid,mobile,70,direct,EE
39182,sess-250a-2f10,2736,2023-12-14,/category/laste_riided,mobile,93,direct,EE
39183,sess-250a-2f10,2736,2023-12-14,/account,mobile,73,direct,EE
39184,sess-250a-2f10,2736,2023-12-14,/about,mobile,192,direct,EE
39185,sess-250a-2f10,2736,2023-12-14,/sale,mobile,148,direct,EE
39186,sess-2746-5b7d,3630,2024-06-17,/category/laste_riided,desktop,95,google_organic,EE
39187,sess-2746-5b7d,3630,2024-06-17,/blog,desktop,83,google_organic,EE
39188,sess-afc4-f3b7,,2023-08-12,/blog,desktop,127,google organic,EE
39189,sess-c55e-99e8,4861,2023-08-29,/account,desktop,47,direct,EE
39190,sess-c55e-99e8,4861,2023-08-29,/new-arrivals,desktop,89,direct,EE
39191,sess-c55e-99e8,4861,2023-08-29,/sale,desktop,160,direct,EE
39192,sess-c55e-99e8,4861,2023-08-29,/cart,desktop,77,direct,EE
39193,sess-c55e-99e8,4861,2023-08-29,/checkout,desktop,387,direct,EE
39194,sess-8181-bd7a,3459,2021-05-21,/sale,mobile,213,google_organic,EE
39195,sess-8181-bd7a,3459,2023-01-30,/cart,mobile,129,google_organic,EE
39196,sess-8181-bd7a,3459,2021-01-17,/checkout,mobile,179,google_organic,EE
39197,sess-8181-bd7a,3459,2023-01-30,/new-arrivals,mobile,162,google_organic,EE
39198,sess-8181-bd7a,3459,2023-01-30,/blog,mobile,93,google_organic,EE
39199,sess-8181-bd7a,3459,2023-01-30,/category/naiste_riided,mobile,271,google_organic,EE
39200,sess-8181-bd7a,3459,2023-01-30,/sale,mobile,265,google_organic,EE
39201,sess-8181-bd7a,3459,2023-01-30,/category/aksessuaarid,mobile,159,google_organic,EE
39202,sess-77a5-b1d9,4363,2023-09-05,/products,desktop,95,direct,EE
39203,sess-77a5-b1d9,4363,2023-09-05,/new-arrivals,desktop,112,direct,EE
39204,sess-77a5-b1d9,4363,2023-09-05,/,desktop,0,direct,EE
39205,sess-77a5-b1d9,4363,2023-09-05,/checkout,desktop,176,direct,EE
39206,sess-77a5-b1d9,4363,2023-09-05,/category/naiste_riided,desktop,0,direct,EE
39207,sess-77a5-b1d9,4363,2023-09-05,/products,desktop,97,direct,EE
39208,sess-77a5-b1d9,4363,2023-09-05,/about,desktop,113,direct,EE
39209,sess-77a5-b1d9,4363,2023-09-05,/account,desktop,194,direct,EE
39210,sess-14bf-2ea4,3460,2023-04-02,/account,mobile,272,google_organic,EE
39211,sess-14bf-2ea4,3460,2023-04-02,/sale,mobile,110,google_organic,EE
39212,sess-14bf-2ea4,3460,2023-04-02,/new-arrivals,mobile,130,google_organic,EE
39213,sess-14bf-2ea4,3460,2023-04-02,/about,mobile,2,google_organic,EE
39214,sess-14bf-2ea4,,2023-04-02,/category/laste_riided,mobile,261,google_organic,EE
39215,sess-14bf-2ea4,3460,2023-04-02,/contact,mobile,65,google_organic,EE
39216,sess-9191-1b03,3098,2024-04-17,/category/naiste_riided,desktop,98,google_organic,EE
39217,sess-9191-1b03,3098,2024-04-17,/category/aksessuaarid,desktop,123,google_organic,EE
39218,sess-9191-1b03,3098,2024-04-17,/,desktop,1,google_organic,EE
39219,sess-f5f6-e2a1,2429,2024-09-17,/category/meeste_riided,desktop,88,instagram,EE
39220,sess-f5f6-e2a1,2429,2024-09-17,/blog,desktop,80,instagram,EE
39221,sess-f5f6-e2a1,2429,2024-09-17,/category/meeste_riided,desktop,245,instagram,EE
39222,sess-f5f6-e2a1,2429,2024-09-17,/sale,desktop,0,instagram,EE
39223,sess-4d66-c9ad,,2023-11-01,/,desktop,156,google_organic,EE
39224,sess-4d66-c9ad,2481,2023-11-01,/products,desktop,86,Google,EE
39225,sess-4d66-c9ad,2481,2023-11-01,/blog,desktop,139,google,EE
39226,sess-4d66-c9ad,2481,2023-11-01,/category/laste_riided,desktop,90,google_organic,EE
39227,sess-4d66-c9ad,2481,2023-11-01,/category/jalanõusid,desktop,230,Google Organic,EE
39228,sess-4d66-c9ad,2481,2023-11-01,/products,desktop,59,google,EE
39229,sess-d836-8cc2,4375,2023-06-15,/checkout,mobile,241,direct,EE
39230,sess-d836-8cc2,4375,2023-06-15,/about,mobile,13,direct,EE
39231,sess-d836-8cc2,4375,2023-06-15,/sale,mobile,140,direct,EE
39232,sess-68b5-5cd0,2947,2024-10-04,/checkout,desktop,74,facebook_ads,EE
39233,sess-6a01-81d4,,2024-09-18,/cart,desktop,77,google_organic,EE
39234,sess-6a01-81d4,4660,2024-09-18,/new-arrivals,desktop,39,google_organic,EE
39235,sess-6a01-81d4,4660,2024-09-18,/about,desktop,274,google_organic,EE
39236,sess-99d8-3cbb,4749,2024-03-10,/about,desktop,36,google_organic,EE
39237,sess-99d8-3cbb,4749,2024-03-10,/account,desktop,164,google,EE
39238,sess-a343-0ced,2850,2023-02-08,/category/naiste_riided,mobile,86,IG,EE
39239,sess-a343-0ced,2850,2023-02-08,/category/jalanõusid,mobile,140,instagram,EE
39240,sess-a343-0ced,2850,2023-02-08,/checkout,mobile,371,instagram,EE
39241,sess-a343-0ced,2850,2023-02-08,/,mobile,165,instagram,EE
39242,sess-fbff-f240,2508,2024-04-05,/blog,mobile,168,email_campaign,EE
39243,sess-fbff-f240,2508,2024-04-05,/sale,mobile,53,email_campaign,EE
39244,sess-fbff-f240,2508,2024-04-05,/category/jalanõusid,mobile,303,email_campaign,EE
39245,sess-fbff-f240,,2024-04-05,/,mobile,151,email_campaign,EE
39246,sess-a75d-bc60,4965,2024-04-18,/,desktop,283,google_ads,EE
39247,sess-a75d-bc60,4965,2024-04-18,/,desktop,123,google_ads,EE
39248,sess-a75d-bc60,4965,2024-04-18,/contact,desktop,17,google_ads,EE
39249,sess-a75d-bc60,4965,2024-04-18,/category/naiste_riided,desktop,218,google_ads,EE
39250,sess-a75d-bc60,4965,2024-04-18,/cart,desktop,73,google_ads,EE
39251,sess-b193-0ba0,,2024-07-22,/category/naiste_riided,desktop,0,google_ads,EE
39252,sess-b193-0ba0,,2024-07-22,/category/aksessuaarid,desktop,281,google_ads,EE
39253,sess-b193-0ba0,,2024-07-22,/products,desktop,190,google_ads,EE
39254,sess-b193-0ba0,,2024-07-22,/blog,desktop,73,google_ads,EE
39255,sess-b193-0ba0,,2024-07-22,/blog,desktop,60,google_ads,EE
39256,sess-8744-de0e,2076,2024-11-12,/,desktop,127,email_campaign,EE
39257,sess-8744-de0e,2076,2024-11-12,/contact,desktop,170,email_campaign,EE
39258,sess-8744-de0e,,2024-11-12,/,desktop,14,email_campaign,EE
39259,sess-8744-de0e,2076,2024-11-12,/new-arrivals,desktop,15,email_campaign,EE
39260,sess-b5b9-4c3a,4241,2023-10-08,/checkout,desktop,321,instagram,EE
39261,sess-b5b9-4c3a,4241,2023-10-08,/products,desktop,84,instagram_ads,EE
39262,sess-b5b9-4c3a,4241,2023-10-08,/category/laste_riided,desktop,23,instagram,EE
39263,sess-b5b9-4c3a,4241,2023-10-08,/checkout,desktop,291,instagram,EE
39264,sess-b5b9-4c3a,4241,2023-10-08,/sale,desktop,10,instagram,EE
39265,sess-60de-4308,2689,2023-07-27,/about,mobile,125,google_ads,EE
39266,sess-60de-4308,2689,2023-07-27,/products,mobile,80,google_ads,EE
39267,sess-60de-4308,2689,2023-07-27,/category/laste_riided,mobile,281,google_ads,EE
39268,sess-60de-4308,2689,2023-07-27,/sale,mobile,1,google_ads,EE
39269,sess-60de-4308,2689,2023-07-27,/products,mobile,175,google_ads,EE
39270,sess-5f49-1724,2927,2024-04-12,/blog,desktop,75,google_ads,EE
39271,sess-963a-5440,3636,2023-06-17,/about,mobile,174,google_ads,LV
39272,sess-963a-5440,,2023-06-17,/category/aksessuaarid,mobile,131,google_ads,LV
39273,sess-963a-5440,3636,2023-06-17,/new-arrivals,mobile,75,google_ads,LV
39274,sess-963a-5440,3636,2023-06-17,/new-arrivals,mobile,0,google_ads,LV
39275,sess-963a-5440,3636,2023-06-17,/category/naiste_riided,mobile,57,google_ads,LV
39276,sess-963a-5440,3636,2023-06-17,/new-arrivals,mobile,187,google_ads,LV
39277,sess-963a-5440,3636,2023-06-17,/contact,mobile,216,google_ads,LV
39278,sess-963a-5440,3636,2023-06-17,/category/laste_riided,mobile,23,google_ads,LV
39279,sess-f383-8a01,2339,2024-12-04,/products,mobile,257,google_ads,EE
39280,sess-f383-8a01,2339,2024-12-04,/,mobile,193,google_ads,EE
39281,sess-f383-8a01,2339,2024-12-04,/account,mobile,218,google_ads,EE
39282,sess-f383-8a01,,2024-12-04,/cart,mobile,191,google_ads,EE
39283,sess-f383-8a01,2339,2024-12-04,/checkout,mobile,242,google_ads,EE
39284,sess-c373-12d1,2345,2025-02-16,/new-arrivals,mobile,192,facebook_ads,EE
39285,sess-c373-12d1,2345,2025-02-16,/contact,mobile,88,facebook_ads,EE
39286,sess-c373-12d1,2345,2025-02-16,/products,mobile,130,facebook_ads,EE
39287,sess-c373-12d1,2345,2025-02-16,/category/aksessuaarid,mobile,150,facebook_ads,EE
39288,sess-c373-12d1,2345,2025-02-16,/sale,mobile,0,facebook_ads,EE
39289,sess-c373-12d1,2345,2025-02-16,/cart,mobile,107,facebook_ads,EE
39290,sess-c373-12d1,2345,2025-02-16,/category/aksessuaarid,mobile,56,facebook_ads,EE
39291,sess-c373-12d1,2345,2025-02-16,/products,mobile,44,facebook_ads,EE
39292,sess-bfc4-56c9,3302,2024-08-12,/cart,mobile,41,direct,EE
39293,sess-bfc4-56c9,3302,2024-08-12,/contact,mobile,90,direct,EE
39294,sess-bfc4-56c9,3302,2024-08-12,/category/naiste_riided,mobile,185,direct,EE
39295,sess-7a1a-a67e,3666,2024-09-21,/about,mobile,58,facebook_ads,EE
39296,sess-7a1a-a67e,,2024-09-21,/account,mobile,224,facebook_ads,EE
39297,sess-7a1a-a67e,,2024-09-21,/about,mobile,17,facebook_ads,EE
39298,sess-7a1a-a67e,3666,2024-09-21,/new-arrivals,mobile,114,Facebook Ads,EE
39299,sess-7a1a-a67e,3666,2024-09-21,/products,mobile,175,facebook_ads,EE
39300,sess-7a1a-a67e,3666,2024-09-21,/cart,mobile,232,Facebook,EE
39301,sess-5f93-8b70,2349,2024-07-29,/products,mobile,0,facebook_ads,FI
39302,sess-5f93-8b70,2349,2024-07-29,/category/jalanõusid,mobile,86,facebook_ads,FI
39303,sess-5f93-8b70,2349,2024-07-29,/sale,mobile,24,facebook_ads,FI
39304,sess-5f93-8b70,2349,2024-07-29,/category/naiste_riided,mobile,84,Facebook,FI
39305,sess-8a2d-236f,3325,2023-02-01,/new-arrivals,desktop,22,facebook_ads,EE
39306,sess-8a2d-236f,,2023-02-01,/checkout,desktop,293,facebook_ads,EE
39307,sess-8a2d-236f,,2023-02-01,/new-arrivals,desktop,269,facebook_ads,EE
39308,sess-8a2d-236f,3325,2023-02-01,/blog,desktop,221,facebook_ads,EE
39309,sess-8a2d-236f,3325,2023-02-01,/blog,desktop,172,facebook_ads,EE
39310,sess-8a2d-236f,3325,2023-02-01,/new-arrivals,desktop,112,facebook_ads,EE
39311,sess-8a2d-236f,3325,2023-02-01,/blog,desktop,0,facebook_ads,EE
39312,sess-8a2d-236f,3325,2023-02-01,/category/aksessuaarid,desktop,196,facebook_ads,EE
39313,sess-6294-126c,,2023-07-19,/about,desktop,329,facebook_ads,EE
39314,sess-6294-126c,2036,2021-05-30,/,desktop,80,facebook_ads,EE
39315,sess-6294-126c,2036,2023-07-19,/account,desktop,78,facebook_ads,EE
39316,sess-6294-126c,2036,2023-07-19,/about,desktop,0,facebook_ads,EE
39317,sess-6294-126c,2036,2023-07-19,/contact,desktop,80,facebook_ads,EE
39318,sess-6294-126c,2036,2023-07-19,/new-arrivals,desktop,233,facebook_ads,EE
39319,sess-6294-126c,2036,2023-07-19,/cart,desktop,122,facebook_ads,EE
39320,sess-11ab-e721,,2024-10-10,/category/meeste_riided,desktop,8,instagram,EE
39321,sess-11ab-e721,2054,2024-10-10,/,desktop,103,instagram,EE
39322,sess-11ab-e721,2054,2024-10-10,/,desktop,92,instagram,EE
39323,sess-11ab-e721,2054,2024-10-10,/about,desktop,124,instagram,EE
