customer_id,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_Score,Segment,Weighted_RFM_Score,Advanced_Segment
3404.0,322,5,1504.64,2,5,5,12,Loyal,17,Loyal Customers
3405.0,315,5,647.9,2,5,3,10,Loyal,13,Regular Customers
3406.0,344,2,786.0,1,2,3,6,At Risk,9,At Risk
3408.0,24,4,2025.48,5,4,5,14,VIP Champions,19,VIP Champions
3409.0,429,1,130.36,1,1,1,3,Lost,4,Lost
3410.0,141,2,305.34000000000003,3,2,1,6,At Risk,7,At Risk
3411.0,177,3,783.74,3,3,3,9,Potential,12,Regular Customers
3412.0,248,3,1146.99,2,3,4,9,Potential,13,Regular Customers
3413.0,76,1,58.49,4,1,1,6,At Risk,7,At Risk
3414.0,144,3,1075.24,3,3,4,10,Loyal,14,Regular Customers
3415.0,731,1,560.04,1,1,2,4,At Risk,6,Lost
3416.0,660,2,494.84,1,2,2,5,At Risk,7,At Risk
3417.0,279,3,573.73,2,3,2,7,Potential,9,New Customers
3418.0,682,2,494.81999999999994,1,2,2,5,At Risk,7,At Risk
3419.0,89,4,1747.21,4,4,5,13,VIP Champions,18,VIP Champions
3420.0,61,1,482.26,4,1,2,7,Potential,9,New Customers
3421.0,522,4,314.65,1,4,1,6,At Risk,7,At Risk
3422.0,87,1,166.52,4,1,1,6,At Risk,7,At Risk
3424.0,65,6,1538.92,4,5,5,14,VIP Champions,19,VIP Champions
3425.0,106,4,756.99,4,4,3,11,Loyal,14,Loyal Customers
3428.0,59,1,583.44,5,1,2,8,Potential,10,New Customers
3429.0,137,3,635.8,3,3,3,9,Potential,12,Regular Customers
3430.0,83,4,1405.79,4,4,4,12,Loyal,16,Loyal Customers
3431.0,67,7,1816.4099999999999,4,5,5,14,VIP Champions,19,VIP Champions
3432.0,92,5,2475.63,4,5,5,14,VIP Champions,19,VIP Champions
3433.0,64,1,281.19,4,1,1,6,At Risk,7,At Risk
3434.0,86,3,303.33,4,3,1,8,Potential,9,New Customers
3435.0,319,5,1898.02,2,5,5,12,Loyal,17,Loyal Customers
3436.0,631,2,404.39,1,2,2,5,At Risk,7,At Risk
3437.0,153,2,614.9200000000001,3,2,2,7,Potential,9,New Customers
3438.0,7,6,1001.6800000000001,5,5,4,14,VIP Champions,18,VIP Champions
3439.0,248,7,1783.97,2,5,5,12,Loyal,17,Loyal Customers
3441.0,86,2,659.5899999999999,4,2,3,9,Potential,12,Regular Customers
3442.0,102,3,475.26,4,3,2,9,Potential,11,Regular Customers
3443.0,125,3,1064.8700000000001,3,3,4,10,Loyal,14,Regular Customers
3444.0,135,2,546.62,3,2,2,7,Potential,9,New Customers
3445.0,179,2,299.31,3,2,1,6,At Risk,7,At Risk
3446.0,79,6,2692.31,4,5,5,14,VIP Champions,19,VIP Champions
3447.0,191,3,1042.22,3,3,4,10,Loyal,14,Regular Customers
3448.0,437,1,271.35,1,1,1,3,Lost,4,Lost
3449.0,80,3,1008.65,4,3,4,11,Loyal,15,Loyal Customers
3451.0,100,5,1069.3600000000001,4,5,4,13,VIP Champions,17,VIP Champions
3452.0,230,4,489.33,2,4,2,8,Potential,10,New Customers
3453.0,5,1,16.62,5,1,1,7,Potential,8,New Customers
3454.0,242,1,110.53,2,1,1,4,At Risk,5,Lost
3455.0,257,1,351.62,2,1,2,5,At Risk,7,At Risk
3457.0,125,5,1766.75,3,5,5,13,VIP Champions,18,VIP Champions
3458.0,343,4,718.9799999999999,1,4,3,8,Potential,11,New Customers
3459.0,9,6,1399.3,5,5,4,14,VIP Champions,18,VIP Champions
3460.0,64,6,2194.25,4,5,5,14,VIP Champions,19,VIP Champions
3461.0,259,2,459.94,2,2,2,6,At Risk,8,At Risk
3462.0,463,2,1002.9499999999999,1,2,4,7,Potential,11,New Customers
3463.0,48,5,1070.07,5,5,4,14,VIP Champions,18,VIP Champions
3465.0,592,3,490.09,1,3,2,6,At Risk,8,At Risk
3466.0,734,1,57.08,1,1,1,3,Lost,4,Lost
3467.0,22,3,727.73,5,3,3,11,Loyal,14,Loyal Customers
3468.0,442,1,23.45,1,1,1,3,Lost,4,Lost
3469.0,151,4,1117.21,3,4,4,11,Loyal,15,Loyal Customers
3470.0,92,5,3166.25,4,5,5,14,VIP Champions,19,VIP Champions
3471.0,197,3,937.94,3,3,3,9,Potential,12,Regular Customers
3472.0,503,3,1044.5600000000002,1,3,4,8,Potential,12,New Customers
3473.0,717,1,273.06,1,1,1,3,Lost,4,Lost
3474.0,52,5,1137.6000000000001,5,5,4,14,VIP Champions,18,VIP Champions
3475.0,300,3,823.33,2,3,3,8,Potential,11,New Customers
3476.0,84,7,1895.3500000000001,4,5,5,14,VIP Champions,19,VIP Champions
3477.0,247,2,1421.04,2,2,4,8,Potential,12,New Customers
3479.0,164,3,397.54999999999995,3,3,2,8,Potential,10,New Customers
3480.0,125,3,417.49,3,3,2,8,Potential,10,New Customers
3481.0,74,3,675.94,4,3,3,10,Loyal,13,Regular Customers
3482.0,218,1,206.34,2,1,1,4,At Risk,5,Lost
3485.0,266,3,484.22,2,3,2,7,Potential,9,New Customers
3486.0,537,2,694.5799999999999,1,2,3,6,At Risk,9,At Risk
3488.0,156,1,750.68,3,1,3,7,Potential,10,New Customers
3489.0,135,3,979.8699999999999,3,3,4,10,Loyal,14,Regular Customers
3490.0,59,1,107.36,5,1,1,7,Potential,8,New Customers
3491.0,145,2,652.84,3,2,3,8,Potential,11,New Customers
3492.0,169,2,359.78,3,2,2,7,Potential,9,New Customers
3493.0,215,4,911.47,2,4,3,9,Potential,12,Regular Customers
3494.0,202,3,701.48,3,3,3,9,Potential,12,Regular Customers
3496.0,307,2,418.1,2,2,2,6,At Risk,8,At Risk
3497.0,659,1,26.79,1,1,1,3,Lost,4,Lost
3498.0,90,3,1298.4299999999998,4,3,4,11,Loyal,15,Loyal Customers
3500.0,708,2,372.23,1,2,2,5,At Risk,7,At Risk
3501.0,169,1,260.04,3,1,1,5,At Risk,6,At Risk
3502.0,154,3,440.42999999999995,3,3,2,8,Potential,10,New Customers
3504.0,349,3,684.4100000000001,1,3,3,7,Potential,10,New Customers
3505.0,291,4,935.05,2,4,3,9,Potential,12,Regular Customers
3507.0,292,1,207.23,2,1,1,4,At Risk,5,Lost
3508.0,267,3,1309.1399999999999,2,3,4,9,Potential,13,Regular Customers
3509.0,50,4,1163.14,5,4,4,13,VIP Champions,17,VIP Champions
3510.0,281,1,366.62,2,1,2,5,At Risk,7,At Risk
3511.0,236,2,458.6,2,2,2,6,At Risk,8,At Risk
3512.0,361,5,1980.01,1,5,5,11,Loyal,16,Loyal Customers
3513.0,289,1,246.97,2,1,1,4,At Risk,5,Lost
3514.0,403,6,1187.99,1,5,4,10,Loyal,14,Regular Customers
3515.0,346,5,1796.6299999999999,1,5,5,11,Loyal,16,Loyal Customers
3516.0,52,5,1210.99,5,5,4,14,VIP Champions,18,VIP Champions
3517.0,369,2,530.69,1,2,2,5,At Risk,7,At Risk
3518.0,167,6,1394.4099999999999,3,5,4,12,Loyal,16,Loyal Customers
3520.0,451,2,490.15999999999997,1,2,2,5,At Risk,7,At Risk
3521.0,55,4,1507.99,5,4,5,14,VIP Champions,19,VIP Champions
3522.0,417,3,616.87,1,3,2,6,At Risk,8,At Risk
3523.0,133,5,1506.42,3,5,5,13,VIP Champions,18,VIP Champions
3524.0,117,1,437.16,4,1,2,7,Potential,9,New Customers
3525.0,215,7,1770.1299999999999,2,5,5,12,Loyal,17,Loyal Customers
3526.0,304,2,421.18,2,2,2,6,At Risk,8,At Risk
3527.0,221,1,312.41,2,1,1,4,At Risk,5,Lost
3528.0,81,5,1291.43,4,5,4,13,VIP Champions,17,VIP Champions
3529.0,186,5,2002.13,3,5,5,13,VIP Champions,18,VIP Champions
3530.0,445,3,450.56,1,3,2,6,At Risk,8,At Risk
3531.0,240,2,366.51,2,2,2,6,At Risk,8,At Risk
3532.0,239,6,842.46,2,5,3,10,Loyal,13,Regular Customers
3533.0,73,3,1785.9299999999998,4,3,5,12,Loyal,17,Loyal Customers
3534.0,80,5,998.1999999999999,4,5,4,13,VIP Champions,17,VIP Champions
3535.0,119,3,681.98,4,3,3,10,Loyal,13,Regular Customers
3536.0,357,3,458.67,1,3,2,6,At Risk,8,At Risk
3537.0,629,1,74.81,1,1,1,3,Lost,4,Lost
3538.0,100,3,374.73,4,3,2,9,Potential,11,Regular Customers
3539.0,10,4,1071.67,5,4,4,13,VIP Champions,17,VIP Champions
3540.0,189,4,1357.4099999999999,3,4,4,11,Loyal,15,Loyal Customers
3543.0,412,1,78.09,1,1,1,3,Lost,4,Lost
3545.0,110,6,2850.3,4,5,5,14,VIP Champions,19,VIP Champions
3549.0,299,3,1304.52,2,3,4,9,Potential,13,Regular Customers
3550.0,75,2,428.57,4,2,2,8,Potential,10,New Customers
3551.0,130,6,2018.52,3,5,5,13,VIP Champions,18,VIP Champions
3552.0,184,6,1869.02,3,5,5,13,VIP Champions,18,VIP Champions
3553.0,127,4,1073.26,3,4,4,11,Loyal,15,Loyal Customers
3554.0,544,3,914.5999999999999,1,3,3,7,Potential,10,New Customers
3555.0,429,3,1258.03,1,3,4,8,Potential,12,New Customers
3556.0,9,69,18332.28,5,5,5,15,VIP Champions,20,VIP Champions
3559.0,1,2,1091.42,5,2,4,11,Loyal,15,Loyal Customers
3560.0,473,4,1365.73,1,4,4,9,Potential,13,Regular Customers
3561.0,213,1,737.34,2,1,3,6,At Risk,9,At Risk
3562.0,302,5,1573.61,2,5,5,12,Loyal,17,Loyal Customers
3563.0,82,8,1149.08,4,5,4,13,VIP Champions,17,VIP Champions
3564.0,573,1,58.96,1,1,1,3,Lost,4,Lost
3565.0,138,1,183.31,3,1,1,5,At Risk,6,At Risk
3567.0,76,3,1020.5600000000001,4,3,4,11,Loyal,15,Loyal Customers
3568.0,74,2,1412.25,4,2,4,10,Loyal,14,Regular Customers
3571.0,125,5,1519.76,3,5,5,13,VIP Champions,18,VIP Champions
3572.0,31,3,1632.08,5,3,5,13,VIP Champions,18,VIP Champions
3573.0,506,2,201.04000000000002,1,2,1,4,At Risk,5,Lost
3574.0,32,3,1959.43,5,3,5,13,VIP Champions,18,VIP Champions
3575.0,83,5,1262.82,4,5,4,13,VIP Champions,17,VIP Champions
3576.0,24,4,2289.46,5,4,5,14,VIP Champions,19,VIP Champions
3577.0,27,3,786.0699999999999,5,3,3,11,Loyal,14,Loyal Customers
3578.0,27,6,1466.9,5,5,5,15,VIP Champions,20,VIP Champions
3579.0,222,1,192.22,2,1,1,4,At Risk,5,Lost
3580.0,193,3,1020.4,3,3,4,10,Loyal,14,Regular Customers
3582.0,22,8,2494.25,5,5,5,15,VIP Champions,20,VIP Champions
3583.0,368,4,1549.8,1,4,5,10,Loyal,15,Regular Customers
3584.0,344,1,142.57,1,1,1,3,Lost,4,Lost
3585.0,350,5,1082.72,1,5,4,10,Loyal,14,Regular Customers
3586.0,263,1,116.98,2,1,1,4,At Risk,5,Lost
3587.0,16,2,386.67999999999995,5,2,2,9,Potential,11,Regular Customers
3588.0,186,1,761.4,3,1,3,7,Potential,10,New Customers
3589.0,158,2,246.84,3,2,1,6,At Risk,7,At Risk
3590.0,307,2,322.68,2,2,1,5,At Risk,6,At Risk
3591.0,379,2,346.48,1,2,1,4,At Risk,5,Lost
3592.0,202,2,632.7,3,2,3,8,Potential,11,New Customers
3593.0,178,2,355.21,3,2,2,7,Potential,9,New Customers
3594.0,267,1,296.58,2,1,1,4,At Risk,5,Lost
3595.0,19,1,50.85,5,1,1,7,Potential,8,New Customers
3596.0,163,3,1018.09,3,3,4,10,Loyal,14,Regular Customers
3597.0,426,3,301.51,1,3,1,5,At Risk,6,At Risk
3598.0,185,2,747.26,3,2,3,8,Potential,11,New Customers
3599.0,37,3,925.32,5,3,3,11,Loyal,14,Loyal Customers
3600.0,211,4,1241.49,2,4,4,10,Loyal,14,Regular Customers
3601.0,148,2,885.0699999999999,3,2,3,8,Potential,11,New Customers
3602.0,429,3,636.96,1,3,3,7,Potential,10,New Customers
3603.0,158,6,2389.74,3,5,5,13,VIP Champions,18,VIP Champions
3604.0,199,4,1545.27,3,4,5,12,Loyal,17,Loyal Customers
3605.0,4,77,21626.1,5,5,5,15,VIP Champions,20,VIP Champions
3606.0,486,4,1213.6,1,4,4,9,Potential,13,Regular Customers
3607.0,81,5,1209.04,4,5,4,13,VIP Champions,17,VIP Champions
3608.0,168,4,2496.09,3,4,5,12,Loyal,17,Loyal Customers
3609.0,218,3,681.02,2,3,3,8,Potential,11,New Customers
3610.0,150,2,534.03,3,2,2,7,Potential,9,New Customers
3611.0,342,1,282.95,1,1,1,3,Lost,4,Lost
3613.0,-328,4,1353.1100000000001,5,4,4,13,VIP Champions,17,VIP Champions
3614.0,575,2,57.910000000000004,1,2,1,4,At Risk,5,Lost
3615.0,142,2,299.54999999999995,3,2,1,6,At Risk,7,At Risk
3616.0,656,1,63.3,1,1,1,3,Lost,4,Lost
3617.0,18,6,2477.5,5,5,5,15,VIP Champions,20,VIP Champions
3618.0,7,72,27920.86,5,5,5,15,VIP Champions,20,VIP Champions
3619.0,183,5,733.9,3,5,3,11,Loyal,14,Loyal Customers
3620.0,413,2,798.6700000000001,1,2,3,6,At Risk,9,At Risk
3621.0,627,2,1308.86,1,2,4,7,Potential,11,New Customers
3622.0,184,4,2020.6399999999999,3,4,5,12,Loyal,17,Loyal Customers
3624.0,206,4,1388.1200000000001,2,4,4,10,Loyal,14,Regular Customers
3626.0,37,6,1278.49,5,5,4,14,VIP Champions,18,VIP Champions
3627.0,55,4,1330.54,5,4,4,13,VIP Champions,17,VIP Champions
3628.0,499,3,1513.16,1,3,5,9,Potential,14,Regular Customers
3629.0,1,5,1411.02,5,5,4,14,VIP Champions,18,VIP Champions
3630.0,395,1,222.1,1,1,1,3,Lost,4,Lost
3631.0,46,3,366.47,5,3,2,10,Loyal,12,Regular Customers
3632.0,46,4,1405.85,5,4,4,13,VIP Champions,17,VIP Champions
3633.0,100,7,1669.56,4,5,5,14,VIP Champions,19,VIP Champions
3634.0,12,1,552.4,5,1,2,8,Potential,10,New Customers
3636.0,638,2,990.16,1,2,4,7,Potential,11,New Customers
3637.0,316,4,731.8299999999999,2,4,3,9,Potential,12,Regular Customers
3638.0,71,6,2214.42,4,5,5,14,VIP Champions,19,VIP Champions
3640.0,11,2,1013.8599999999999,5,2,4,11,Loyal,15,Loyal Customers
3641.0,180,2,576.48,3,2,2,7,Potential,9,New Customers
3642.0,452,2,399.36,1,2,2,5,At Risk,7,At Risk
3643.0,140,7,3559.9,3,5,5,13,VIP Champions,18,VIP Champions
3644.0,37,7,2464.95,5,5,5,15,VIP Champions,20,VIP Champions
3645.0,216,2,365.19,2,2,2,6,At Risk,8,At Risk
3646.0,595,2,267.54,1,2,1,4,At Risk,5,Lost
3647.0,153,4,886.15,3,4,3,10,Loyal,13,Regular Customers
3648.0,8,72,22942.420000000002,5,5,5,15,VIP Champions,20,VIP Champions
3649.0,191,5,950.21,3,5,3,11,Loyal,14,Loyal Customers
3650.0,286,3,564.29,2,3,2,7,Potential,9,New Customers
3651.0,117,2,410.20000000000005,4,2,2,8,Potential,10,New Customers
3654.0,11,6,1036.42,5,5,4,14,VIP Champions,18,VIP Champions
3655.0,606,3,912.9,1,3,3,7,Potential,10,New Customers
3656.0,327,3,842.59,1,3,3,7,Potential,10,New Customers
3657.0,191,4,688.61,3,4,3,10,Loyal,13,Regular Customers
3659.0,219,3,334.7,2,3,1,6,At Risk,7,At Risk
3660.0,98,3,970.67,4,3,4,11,Loyal,15,Loyal Customers
3661.0,121,5,2426.1800000000003,3,5,5,13,VIP Champions,18,VIP Champions
3662.0,164,1,121.51,3,1,1,5,At Risk,6,At Risk
3663.0,49,2,268.57,5,2,1,8,Potential,9,New Customers
3664.0,300,3,222.23000000000002,2,3,1,6,At Risk,7,At Risk
3665.0,79,3,625.0,4,3,2,9,Potential,11,Regular Customers
3666.0,62,5,1859.09,4,5,5,14,VIP Champions,19,VIP Champions
3668.0,314,4,904.38,2,4,3,9,Potential,12,Regular Customers
3669.0,590,3,1171.03,1,3,4,8,Potential,12,New Customers
3672.0,401,7,1534.1599999999999,1,5,5,11,Loyal,16,Loyal Customers
3673.0,143,2,438.65,3,2,2,7,Potential,9,New Customers
3674.0,158,2,427.51,3,2,2,7,Potential,9,New Customers
3675.0,207,4,831.4,2,4,3,9,Potential,12,Regular Customers
3676.0,267,3,1770.79,2,3,5,10,Loyal,15,Regular Customers
3677.0,8,1,250.72,5,1,1,7,Potential,8,New Customers
3678.0,116,1,219.38,4,1,1,6,At Risk,7,At Risk
3679.0,66,2,417.82000000000005,4,2,2,8,Potential,10,New Customers
3680.0,232,3,1102.87,2,3,4,9,Potential,13,Regular Customers
3681.0,16,11,2287.75,5,5,5,15,VIP Champions,20,VIP Champions
3684.0,62,4,1007.31,4,4,4,12,Loyal,16,Loyal Customers
3685.0,255,4,1220.67,2,4,4,10,Loyal,14,Regular Customers
3686.0,-296,4,696.3599999999999,5,4,3,12,Loyal,15,Loyal Customers
3687.0,31,4,901.07,5,4,3,12,Loyal,15,Loyal Customers
3688.0,237,5,857.21,2,5,3,10,Loyal,13,Regular Customers
3689.0,389,3,583.4,1,3,2,6,At Risk,8,At Risk
3690.0,125,1,501.69,3,1,2,6,At Risk,8,At Risk
3691.0,74,1,259.23,4,1,1,6,At Risk,7,At Risk
3692.0,45,8,3293.95,5,5,5,15,VIP Champions,20,VIP Champions
3693.0,290,2,649.21,2,2,3,7,Potential,10,New Customers
3694.0,52,1,279.43,5,1,1,7,Potential,8,New Customers
3695.0,338,4,1108.38,1,4,4,9,Potential,13,Regular Customers
3696.0,466,5,2980.9,1,5,5,11,Loyal,16,Loyal Customers
3697.0,364,2,557.38,1,2,2,5,At Risk,7,At Risk
3698.0,360,4,802.21,1,4,3,8,Potential,11,New Customers
3699.0,134,10,4522.92,3,5,5,13,VIP Champions,18,VIP Champions
3700.0,29,2,1088.92,5,2,4,11,Loyal,15,Loyal Customers
3701.0,711,2,352.5,1,2,2,5,At Risk,7,At Risk
3702.0,166,3,584.85,3,3,2,8,Potential,10,New Customers
3703.0,538,2,1426.28,1,2,5,8,Potential,13,New Customers
3704.0,53,1,68.08,5,1,1,7,Potential,8,New Customers
3705.0,108,2,250.0,4,2,1,7,Potential,8,New Customers
3706.0,67,1,566.48,4,1,2,7,Potential,9,New Customers
3707.0,6,3,942.25,5,3,3,11,Loyal,14,Loyal Customers
3708.0,603,1,347.16,1,1,1,3,Lost,4,Lost
3709.0,-277,7,1378.77,5,5,4,14,VIP Champions,18,VIP Champions
3710.0,54,6,2116.89,5,5,5,15,VIP Champions,20,VIP Champions
3711.0,82,6,1103.25,4,5,4,13,VIP Champions,17,VIP Champions
3712.0,126,2,669.38,3,2,3,8,Potential,11,New Customers
3713.0,42,5,864.69,5,5,3,13,VIP Champions,16,VIP Champions
3714.0,208,4,1063.92,2,4,4,10,Loyal,14,Regular Customers
3715.0,54,1,552.4,5,1,2,8,Potential,10,New Customers
3716.0,146,5,1781.36,3,5,5,13,VIP Champions,18,VIP Champions
3718.0,56,7,1321.25,5,5,4,14,VIP Champions,18,VIP Champions
3719.0,193,5,1579.77,3,5,5,13,VIP Champions,18,VIP Champions
3720.0,250,5,2158.81,2,5,5,12,Loyal,17,Loyal Customers
3721.0,174,3,1564.98,3,3,5,11,Loyal,16,Loyal Customers
3722.0,28,62,20317.81,5,5,5,15,VIP Champions,20,VIP Champions
3723.0,195,4,913.6,3,4,3,10,Loyal,13,Regular Customers
3724.0,249,1,26.62,2,1,1,4,At Risk,5,Lost
3726.0,549,2,742.1800000000001,1,2,3,6,At Risk,9,At Risk
3728.0,104,3,251.67,4,3,1,8,Potential,9,New Customers
3729.0,454,2,280.56,1,2,1,4,At Risk,5,Lost
3730.0,513,2,1085.9,1,2,4,7,Potential,11,New Customers
3732.0,7,5,2681.42,5,5,5,15,VIP Champions,20,VIP Champions
3733.0,406,1,106.82,1,1,1,3,Lost,4,Lost
3734.0,104,4,2087.25,4,4,5,13,VIP Champions,18,VIP Champions
3735.0,357,4,1460.03,1,4,5,10,Loyal,15,Regular Customers
3737.0,51,6,2105.1,5,5,5,15,VIP Champions,20,VIP Champions
3738.0,100,2,333.19,4,2,1,7,Potential,8,New Customers
3740.0,28,2,422.51,5,2,2,9,Potential,11,Regular Customers
3741.0,16,2,978.99,5,2,4,11,Loyal,15,Loyal Customers
3742.0,152,1,67.75,3,1,1,5,At Risk,6,At Risk
3743.0,121,3,747.37,3,3,3,9,Potential,12,Regular Customers
3744.0,161,3,691.0999999999999,3,3,3,9,Potential,12,Regular Customers
3745.0,293,5,2399.3,2,5,5,12,Loyal,17,Loyal Customers
3746.0,135,6,1531.35,3,5,5,13,VIP Champions,18,VIP Champions
3748.0,377,3,609.19,1,3,2,6,At Risk,8,At Risk
3750.0,65,4,1041.73,4,4,4,12,Loyal,16,Loyal Customers
3751.0,229,4,2235.34,2,4,5,11,Loyal,16,Loyal Customers
3752.0,294,3,632.27,2,3,2,7,Potential,9,New Customers
3754.0,369,2,610.8,1,2,2,5,At Risk,7,At Risk
3755.0,25,5,848.9200000000001,5,5,3,13,VIP Champions,16,VIP Champions
3756.0,698,2,245.24,1,2,1,4,At Risk,5,Lost
3758.0,184,4,862.5,3,4,3,10,Loyal,13,Regular Customers
3759.0,176,4,1778.05,3,4,5,12,Loyal,17,Loyal Customers
3760.0,103,5,1122.1399999999999,4,5,4,13,VIP Champions,17,VIP Champions
3761.0,388,2,233.06,1,2,1,4,At Risk,5,Lost
3762.0,228,2,474.25,2,2,2,6,At Risk,8,At Risk
3763.0,645,1,183.4,1,1,1,3,Lost,4,Lost
3764.0,70,4,1060.04,4,4,4,12,Loyal,16,Loyal Customers
3765.0,129,3,1264.42,3,3,4,10,Loyal,14,Regular Customers
3766.0,151,3,561.19,3,3,2,8,Potential,10,New Customers
3767.0,196,3,1133.38,3,3,4,10,Loyal,14,Regular Customers
3768.0,98,4,947.22,4,4,3,11,Loyal,14,Loyal Customers
3769.0,430,2,429.15,1,2,2,5,At Risk,7,At Risk
3770.0,353,3,1475.3899999999999,1,3,5,9,Potential,14,Regular Customers
3771.0,47,3,527.48,5,3,2,10,Loyal,12,Regular Customers
3772.0,290,2,182.4,2,2,1,5,At Risk,6,At Risk
3773.0,13,4,960.95,5,4,3,12,Loyal,15,Loyal Customers
3774.0,121,1,270.69,3,1,1,5,At Risk,6,At Risk
3775.0,79,6,2211.61,4,5,5,14,VIP Champions,19,VIP Champions
3777.0,352,3,577.83,1,3,2,6,At Risk,8,At Risk
3778.0,186,1,176.65,3,1,1,5,At Risk,6,At Risk
3779.0,175,1,247.28,3,1,1,5,At Risk,6,At Risk
3780.0,47,4,942.1700000000001,5,4,3,12,Loyal,15,Loyal Customers
3781.0,79,1,1635.35,4,1,5,10,Loyal,15,Regular Customers
3782.0,1,4,2350.16,5,4,5,14,VIP Champions,19,VIP Champions
3783.0,54,2,369.3,5,2,2,9,Potential,11,Regular Customers
3784.0,149,6,1393.79,3,5,4,12,Loyal,16,Loyal Customers
3785.0,451,1,271.98,1,1,1,3,Lost,4,Lost
3787.0,199,5,648.02,3,5,3,11,Loyal,14,Loyal Customers
3788.0,179,6,1052.41,3,5,4,12,Loyal,16,Loyal Customers
3789.0,336,3,899.0,1,3,3,7,Potential,10,New Customers
3790.0,238,2,659.57,2,2,3,7,Potential,10,New Customers
3791.0,659,1,154.71,1,1,1,3,Lost,4,Lost
3792.0,161,2,393.52,3,2,2,7,Potential,9,New Customers
3793.0,15,5,763.36,5,5,3,13,VIP Champions,16,VIP Champions
3794.0,202,2,938.4000000000001,3,2,3,8,Potential,11,New Customers
3795.0,478,2,701.22,1,2,3,6,At Risk,9,At Risk
3796.0,212,1,221.4,2,1,1,4,At Risk,5,Lost
3797.0,181,1,127.24,3,1,1,5,At Risk,6,At Risk
3798.0,174,2,452.13,3,2,2,7,Potential,9,New Customers
3799.0,267,2,884.2,2,2,3,7,Potential,10,New Customers
3802.0,420,1,106.21,1,1,1,3,Lost,4,Lost
3803.0,319,4,1470.68,2,4,5,11,Loyal,16,Loyal Customers
3804.0,36,4,1280.74,5,4,4,13,VIP Champions,17,VIP Champions
3805.0,536,2,1469.26,1,2,5,8,Potential,13,New Customers
3806.0,172,2,97.11,3,2,1,6,At Risk,7,At Risk
3808.0,515,1,282.95,1,1,1,3,Lost,4,Lost
3809.0,330,4,940.48,1,4,3,8,Potential,11,New Customers
3810.0,11,55,18110.41,5,5,5,15,VIP Champions,20,VIP Champions
3811.0,51,2,276.98,5,2,1,8,Potential,9,New Customers
3812.0,200,3,485.12,3,3,2,8,Potential,10,New Customers
3813.0,117,2,463.69,4,2,2,8,Potential,10,New Customers
3814.0,66,2,1008.69,4,2,4,10,Loyal,14,Regular Customers
3815.0,58,5,840.29,5,5,3,13,VIP Champions,16,VIP Champions
3816.0,66,2,323.98,4,2,1,7,Potential,8,New Customers
3817.0,172,4,2063.73,3,4,5,12,Loyal,17,Loyal Customers
3818.0,131,4,912.51,3,4,3,10,Loyal,13,Regular Customers
3819.0,123,1,401.6,3,1,2,6,At Risk,8,At Risk
3820.0,268,3,281.36,2,3,1,6,At Risk,7,At Risk
3821.0,266,1,437.98,2,1,2,5,At Risk,7,At Risk
3822.0,128,1,286.17,3,1,1,5,At Risk,6,At Risk
3824.0,377,2,859.08,1,2,3,6,At Risk,9,At Risk
3825.0,281,3,1074.03,2,3,4,9,Potential,13,Regular Customers
3826.0,48,4,1042.3,5,4,4,13,VIP Champions,17,VIP Champions
3827.0,243,2,515.0799999999999,2,2,2,6,At Risk,8,At Risk
3828.0,18,5,1443.54,5,5,5,15,VIP Champions,20,VIP Champions
3829.0,137,4,795.5699999999999,3,4,3,10,Loyal,13,Regular Customers
3830.0,531,1,789.39,1,1,3,5,At Risk,8,At Risk
3831.0,111,4,1148.6200000000001,4,4,4,12,Loyal,16,Loyal Customers
3832.0,254,3,662.36,2,3,3,8,Potential,11,New Customers
3833.0,88,5,1002.33,4,5,4,13,VIP Champions,17,VIP Champions
3834.0,50,3,1298.94,5,3,4,12,Loyal,16,Loyal Customers
3835.0,36,2,377.45000000000005,5,2,2,9,Potential,11,Regular Customers
3836.0,327,2,346.36,1,2,1,4,At Risk,5,Lost
3837.0,582,4,1170.95,1,4,4,9,Potential,13,Regular Customers
3838.0,391,1,216.18,1,1,1,3,Lost,4,Lost
3839.0,4,4,775.9300000000001,5,4,3,12,Loyal,15,Loyal Customers
3840.0,53,4,1178.0,5,4,4,13,VIP Champions,17,VIP Champions
3841.0,216,3,692.4200000000001,2,3,3,8,Potential,11,New Customers
3842.0,58,2,370.93,5,2,2,9,Potential,11,Regular Customers
3843.0,109,7,3266.7799999999997,4,5,5,14,VIP Champions,19,VIP Champions
3845.0,483,2,511.63,1,2,2,5,At Risk,7,At Risk
3846.0,274,3,1661.3700000000001,2,3,5,10,Loyal,15,Regular Customers
3847.0,306,2,978.77,2,2,4,8,Potential,12,New Customers
3848.0,105,4,677.93,4,4,3,11,Loyal,14,Loyal Customers
3849.0,501,4,944.63,1,4,3,8,Potential,11,New Customers
3850.0,188,3,770.39,3,3,3,9,Potential,12,Regular Customers
3851.0,105,6,1245.8500000000001,4,5,4,13,VIP Champions,17,VIP Champions
3852.0,112,7,2740.79,4,5,5,14,VIP Champions,19,VIP Champions
3853.0,213,2,1129.28,2,2,4,8,Potential,12,New Customers
3854.0,310,3,1255.26,2,3,4,9,Potential,13,Regular Customers
3855.0,195,2,534.3199999999999,3,2,2,7,Potential,9,New Customers
3856.0,133,6,1753.12,3,5,5,13,VIP Champions,18,VIP Champions
3857.0,88,3,1805.5299999999997,4,3,5,12,Loyal,17,Loyal Customers
