movement_id,product_id,location,movement_type,quantity,timestamp,reference
5870,1318,tallinn,IN,97,2024-12-09,PO-41872
5871,1003,tallinn,TRANSFER,88,2024-08-07,TRANSFER-4930
5872,1108,tallinn,OUT,-7,2024-04-29,ORD-62255
5873,1054,tartu,OUT,-22,2024-12-26,ORD-38523
5874,1096,pärnu,ADJUSTMENT,9,2024-04-22,ADJ-2785
5875,1344,pärnu,OUT,-16,2025-02-22,ORD-47394
5876,1253,ladu,IN,150,2025-02-05,PO-59029
5877,1101,ladu,ADJUSTMENT,-14,2024-02-19,ADJ-3392
5878,1005,tallinn,IN,45,2025-02-28,PO-40348
5879,1156,tartu,IN,14,2024-04-06,PO-29952
5880,1111,ladu,IN,99,2024-06-08,PO-39967
5881,1096,tartu,OUT,-16,2024-03-27,ORD-47004
5882,1054,tallinn,IN,135,2024-11-05,PO-80197
5883,1332,tartu,TRANSFER,-28,2025-02-19,TRANSFER-6993
5884,1302,pärnu,IN,20,2024-12-04,PO-42341
5885,1346,ladu,OUT,-31,2024-06-03,ORD-96478
5886,1111,tartu,OUT,-43,2024-03-21,ORD-22941
5887,1153,pärnu,OUT,-15,2024-02-12,ORD-98697
5888,1294,ladu,IN,151,2024-02-07,PO-60630
5889,1179,tallinn,TRANSFER,-12,2024-06-06,TRANSFER-8479
5890,1121,tallinn,IN,10,2024-07-05,PO-31203
5891,1324,tartu,OUT,-19,2024-01-18,ORD-36174
5892,1300,tallinn,TRANSFER,-32,2025-01-29,TRANSFER-8718
5893,1004,tallinn,TRANSFER,58,2024-08-11,TRANSFER-2504
5894,1345,tartu,IN,111,2024-10-13,PO-55026
5895,1057,pärnu,TRANSFER,-29,2024-09-29,TRANSFER-4031
5896,1150,tartu,OUT,-43,2024-01-04,ORD-25906
5897,1012,ladu,IN,193,2024-06-12,PO-19276
5898,1136,ladu,OUT,-12,2024-02-22,ORD-40549
5899,1292,tallinn,TRANSFER,27,2024-01-06,TRANSFER-4199
5900,1232,tartu,IN,126,2024-09-26,PO-20010
5901,1269,tartu,IN,100,2024-12-14,PO-39651
5902,1094,tallinn,OUT,-10,2024-11-12,ORD-21603
5903,1238,ladu,IN,37,2024-08-03,PO-73461
5904,1305,tartu,OUT,-33,2024-06-18,ORD-36507
5905,1008,tallinn,ADJUSTMENT,16,2024-12-17,ADJ-2152
5906,1260,ladu,IN,92,2024-01-16,PO-48386
5907,1105,tallinn,OUT,-48,2025-01-11,ORD-78407
5908,1108,pärnu,OUT,-8,2024-12-21,ORD-56897
5909,1243,pärnu,OUT,-44,2024-03-03,ORD-47578
5910,1316,tartu,IN,57,2024-10-24,PO-59792
5911,1322,pärnu,OUT,-10,2024-01-05,ORD-53489
5912,1282,pärnu,TRANSFER,-8,2024-07-25,TRANSFER-5993
5913,1268,ladu,TRANSFER,-53,2024-04-30,TRANSFER-7072
5914,1121,ladu,IN,23,2024-04-10,PO-80996
5915,1304,ladu,TRANSFER,-31,2024-09-05,TRANSFER-4823
5916,1122,tartu,OUT,-46,2024-02-03,ORD-76629
5917,1039,pärnu,TRANSFER,-79,2024-05-29,TRANSFER-2059
5918,1132,tartu,OUT,-28,2024-03-09,ORD-10045
5919,1100,ladu,IN,160,2024-01-27,PO-35058
5920,1128,pärnu,OUT,-6,2024-03-19,ORD-45217
5921,1051,ladu,ADJUSTMENT,30,2024-03-01,ADJ-7170
5922,1137,tartu,OUT,-13,2024-07-12,ORD-95206
5923,1227,tallinn,IN,126,2024-02-27,PO-63396
5924,1304,ladu,ADJUSTMENT,-18,2024-04-10,ADJ-6219
5925,1208,pärnu,OUT,-36,2024-10-07,ORD-21580
5926,1281,tallinn,IN,100,2024-02-04,PO-15900
5927,1277,ladu,OUT,-29,2024-07-05,ORD-35396
5928,1031,tartu,ADJUSTMENT,12,2024-11-01,ADJ-4645
5929,1091,tallinn,IN,38,2025-01-23,PO-10253
5930,1083,tallinn,TRANSFER,-90,2024-02-27,TRANSFER-7072
5931,1255,tallinn,IN,181,2024-08-11,PO-58943
5932,1239,pärnu,ADJUSTMENT,25,2024-04-02,ADJ-2217
5933,1156,tallinn,OUT,-22,2024-02-28,ORD-10351
5934,1152,tallinn,OUT,-40,2024-04-20,ORD-26222
5935,1266,pärnu,IN,17,2024-11-04,PO-57783
5936,1172,pärnu,IN,189,2024-11-10,PO-32366
5937,1074,pärnu,IN,99,2025-02-28,PO-98815
5938,1128,ladu,IN,81,2024-01-06,PO-11519
5939,1242,ladu,IN,94,2024-07-17,PO-27060
5940,1067,tallinn,OUT,-8,2024-08-06,ORD-94995
5941,1077,tartu,IN,52,2024-12-01,PO-53216
5942,1233,pärnu,OUT,-18,2024-10-27,ORD-39311
5943,1092,ladu,OUT,-30,2025-02-22,ORD-10602
5944,1138,pärnu,TRANSFER,-33,2024-11-16,TRANSFER-5900
5945,1311,tallinn,OUT,-45,2024-11-11,ORD-34714
5946,1138,ladu,OUT,-46,2024-01-11,ORD-79901
5947,1156,tartu,OUT,-39,2024-09-25,ORD-25941
5948,1029,ladu,TRANSFER,49,2024-10-16,TRANSFER-8900
5949,1113,ladu,IN,61,2025-02-03,PO-27278
5950,1092,ladu,TRANSFER,-17,2025-02-07,TRANSFER-9732
5951,1341,tartu,TRANSFER,-31,2024-10-18,TRANSFER-4698
5952,1135,ladu,OUT,-45,2024-02-21,ORD-66684
5953,1307,tallinn,OUT,-36,2024-06-19,ORD-25156
5954,1337,tallinn,OUT,-46,2024-06-28,ORD-88892
5955,1007,ladu,OUT,-20,2024-03-06,ORD-38426
5956,1029,tartu,TRANSFER,-36,2024-09-20,TRANSFER-7058
5957,1123,pärnu,IN,128,2024-01-24,PO-20582
5958,1132,tartu,OUT,-27,2024-07-03,ORD-13239
5959,1215,tartu,OUT,-48,2025-02-12,ORD-30375
5960,1208,tallinn,OUT,-4,2024-02-26,ORD-86049
5961,1034,ladu,IN,73,2024-12-13,PO-67023
5962,1325,tallinn,TRANSFER,98,2024-03-29,TRANSFER-7646
5963,1238,tallinn,TRANSFER,-53,2024-09-04,TRANSFER-6437
5964,1310,tallinn,OUT,-43,2024-06-09,ORD-37582
5965,1067,tallinn,OUT,-46,2024-06-19,ORD-62184
5966,1068,tallinn,OUT,-17,2024-03-09,ORD-48558
5967,1195,pärnu,IN,193,2024-05-21,PO-49478
5968,1250,ladu,TRANSFER,98,2024-06-14,TRANSFER-7930
5969,1179,pärnu,IN,137,2024-09-20,PO-65407
5970,1305,ladu,TRANSFER,74,2024-06-04,TRANSFER-2093
5971,1163,tallinn,OUT,-5,2024-04-17,ORD-71082
5972,1087,tartu,OUT,-33,2024-01-24,ORD-26413
5973,1290,tartu,IN,167,2024-04-28,PO-78410
5974,1077,ladu,OUT,-10,2024-09-08,ORD-67630
5975,1339,tallinn,IN,84,2024-12-11,PO-13129
5976,1113,pärnu,OUT,-6,2024-01-08,ORD-68161
5977,1162,pärnu,OUT,-46,2024-10-15,ORD-64366
5978,1274,pärnu,ADJUSTMENT,15,2024-07-14,ADJ-6656
5979,1100,pärnu,IN,176,2024-03-20,PO-95526
5980,1018,tartu,OUT,-50,2024-07-30,ORD-59617
5981,1257,tallinn,OUT,-45,2024-10-29,ORD-36904
5982,1140,tartu,IN,32,2024-08-28,PO-99081
5983,1067,pärnu,IN,21,2024-09-20,PO-47255
5984,1338,tartu,OUT,-20,2024-02-22,ORD-25996
5985,1144,tartu,OUT,-32,2025-02-25,ORD-37416
5986,1029,pärnu,OUT,-14,2024-03-26,ORD-16213
5987,1127,tallinn,OUT,-18,2024-07-08,ORD-90538
5988,1038,tallinn,TRANSFER,78,2024-07-10,TRANSFER-5490
5989,1312,tartu,IN,85,2025-01-12,PO-41334
5990,1192,tartu,TRANSFER,93,2024-11-21,TRANSFER-1875
5991,1204,pärnu,OUT,-26,2025-02-07,ORD-45051
5992,1207,ladu,IN,73,2024-12-04,PO-72606
5993,1054,tallinn,OUT,-8,2024-12-03,ORD-79907
5994,1045,pärnu,IN,71,2024-11-03,PO-70998
5995,1078,tartu,TRANSFER,-65,2024-12-01,TRANSFER-3277
5996,1029,tallinn,OUT,-24,2024-02-23,ORD-49532
5997,1192,tallinn,IN,151,2024-09-05,PO-65186
5998,1105,tallinn,IN,95,2024-06-01,PO-67781
5999,1193,tallinn,OUT,-12,2025-02-23,ORD-22877
6000,1072,pärnu,IN,5,2025-01-17,PO-15521
6001,1059,tallinn,TRANSFER,-58,2024-05-23,TRANSFER-9896
6002,1113,pärnu,IN,24,2024-02-11,PO-19443
6003,1288,pärnu,IN,170,2024-10-02,PO-96910
6004,1243,tartu,OUT,-2,2024-08-28,ORD-50646
6005,1322,tartu,OUT,-34,2024-03-19,ORD-93920
6006,1194,pärnu,OUT,-26,2024-10-07,ORD-95305
6007,1016,pärnu,IN,65,2024-10-31,PO-15956
6008,1062,tartu,TRANSFER,-35,2024-05-18,TRANSFER-8926
6009,1136,pärnu,TRANSFER,54,2024-02-26,TRANSFER-4442
6010,1126,ladu,OUT,-28,2024-11-29,ORD-64835
6011,1326,pärnu,OUT,-19,2024-10-07,ORD-49272
6012,1194,tartu,ADJUSTMENT,21,2024-04-09,ADJ-3785
6013,1161,tartu,OUT,-43,2025-01-15,ORD-54206
6014,1315,ladu,IN,181,2024-10-11,PO-61868
6015,1166,tartu,OUT,-24,2024-06-30,ORD-65991
6016,1036,ladu,OUT,-23,2024-08-25,ORD-91339
6017,1191,ladu,IN,106,2024-07-04,PO-90485
6018,1064,pärnu,IN,97,2024-04-03,PO-67657
6019,1291,tartu,OUT,-27,2024-07-21,ORD-43609
6020,1149,tallinn,OUT,-48,2024-07-09,ORD-86564
6021,1312,ladu,ADJUSTMENT,-7,2024-03-28,ADJ-5268
6022,1220,tartu,TRANSFER,-64,2024-01-20,TRANSFER-4849
6023,1179,pärnu,ADJUSTMENT,12,2024-10-26,ADJ-8889
6024,1115,ladu,IN,74,2024-04-02,PO-58639
6025,1120,pärnu,OUT,-26,2024-08-20,ORD-71062
6026,1203,tallinn,IN,161,2024-03-09,PO-87121
6027,1064,ladu,TRANSFER,-73,2024-08-17,TRANSFER-2201
6028,1179,pärnu,OUT,-12,2024-01-30,ORD-23993
6029,1080,pärnu,IN,102,2024-05-27,PO-37812
6030,1030,tallinn,OUT,-16,2024-06-14,ORD-12339
6031,1096,ladu,TRANSFER,71,2024-09-18,TRANSFER-7204
6032,1001,tallinn,IN,120,2024-05-06,PO-92146
6033,1245,ladu,OUT,-24,2024-10-12,ORD-76758
6034,1085,pärnu,ADJUSTMENT,-9,2024-04-29,ADJ-9031
6035,1039,pärnu,OUT,-31,2025-02-26,ORD-21931
6036,1090,tartu,TRANSFER,-49,2024-02-11,TRANSFER-7602
6037,1050,pärnu,IN,108,2024-06-07,PO-24918
6038,1111,ladu,ADJUSTMENT,-21,2025-01-28,ADJ-2137
6039,1279,tallinn,IN,146,2024-09-04,PO-26310
6040,1255,pärnu,ADJUSTMENT,17,2024-08-15,ADJ-6405
6041,1346,pärnu,ADJUSTMENT,-3,2025-02-11,ADJ-4952
6042,1117,ladu,ADJUSTMENT,18,2024-04-04,ADJ-3511
6043,1180,tallinn,OUT,-7,2024-06-08,ORD-60338
6044,1221,ladu,OUT,-22,2024-06-10,ORD-39963
6045,1276,tallinn,OUT,-47,2025-02-05,ORD-77651
6046,1288,pärnu,OUT,-34,2024-11-06,ORD-91484
6047,1324,pärnu,IN,130,2024-10-04,PO-26502
6048,1305,ladu,OUT,-46,2024-05-08,ORD-53910
6049,1069,ladu,TRANSFER,-39,2024-09-25,TRANSFER-4066
6050,1208,ladu,IN,81,2024-10-28,PO-51142
6051,1121,tartu,OUT,-36,2024-03-07,ORD-98128
6052,1198,tartu,ADJUSTMENT,-10,2024-05-22,ADJ-5514
6053,1108,tartu,TRANSFER,38,2024-09-26,TRANSFER-9862
6054,1095,pärnu,OUT,-19,2024-08-14,ORD-93712
6055,1313,ladu,IN,28,2024-06-03,PO-47913
6056,1333,tallinn,IN,29,2025-02-06,PO-66927
6057,1245,pärnu,TRANSFER,84,2025-02-06,TRANSFER-1161
6058,1180,ladu,OUT,-1,2024-05-02,ORD-41558
6059,1066,tartu,TRANSFER,53,2024-06-09,TRANSFER-7062
6060,1307,ladu,ADJUSTMENT,27,2025-01-29,ADJ-9746
6061,1213,tallinn,TRANSFER,97,2024-10-24,TRANSFER-9544
6062,1179,tallinn,OUT,-36,2024-04-06,ORD-40080
6063,1139,tallinn,IN,10,2024-04-29,PO-96577
6064,1191,tartu,OUT,-28,2024-05-15,ORD-66040
6065,1110,tartu,TRANSFER,94,2024-08-29,TRANSFER-3938
6066,1198,ladu,ADJUSTMENT,21,2024-09-12,ADJ-5005
6067,1076,tallinn,OUT,-6,2024-06-28,ORD-27516
6068,1014,tartu,OUT,-35,2024-12-19,ORD-99167
6069,1106,pärnu,OUT,-25,2025-02-28,ORD-94186
6070,1205,pärnu,IN,184,2024-10-19,PO-77658
6071,1350,pärnu,ADJUSTMENT,15,2024-05-25,ADJ-9513
6072,1347,pärnu,IN,100,2024-05-08,PO-11753
6073,1091,tartu,IN,143,2024-09-10,PO-20011
6074,1154,tartu,TRANSFER,-44,2024-04-18,TRANSFER-5148
6075,1107,ladu,IN,194,2024-12-06,PO-73055
6076,1095,tartu,OUT,-26,2024-10-24,ORD-40825
6077,1228,pärnu,IN,155,2024-02-20,PO-24071
6078,1076,ladu,TRANSFER,95,2024-01-08,TRANSFER-7472
6079,1285,pärnu,TRANSFER,-97,2024-12-25,TRANSFER-9336
6080,1273,pärnu,ADJUSTMENT,-15,2024-05-09,ADJ-6110
6081,1105,ladu,ADJUSTMENT,12,2024-01-12,ADJ-2218
6082,1185,tallinn,OUT,-46,2024-03-31,ORD-44067
6083,1229,pärnu,OUT,-41,2024-04-15,ORD-47988
6084,1326,pärnu,TRANSFER,-91,2024-11-30,TRANSFER-9338
6085,1091,tallinn,OUT,-32,2024-06-11,ORD-17679
6086,1141,tartu,TRANSFER,-34,2024-02-12,TRANSFER-5730
6087,1069,ladu,IN,88,2025-01-31,PO-82958
6088,1101,tartu,TRANSFER,83,2024-01-12,TRANSFER-4488
6089,1043,tartu,OUT,-21,2024-04-26,ORD-60757
6090,1256,ladu,TRANSFER,-59,2024-02-27,TRANSFER-7950
6091,1065,pärnu,ADJUSTMENT,-7,2024-09-02,ADJ-3047
6092,1313,pärnu,IN,27,2024-12-16,PO-23828
6093,1247,tallinn,OUT,-5,2024-06-13,ORD-24240
6094,1176,ladu,ADJUSTMENT,-14,2024-10-20,ADJ-2906
6095,1057,pärnu,OUT,-40,2024-08-08,ORD-26176
6096,1019,ladu,IN,66,2024-08-31,PO-70948
6097,1048,tallinn,IN,192,2025-01-18,PO-91918
6098,1103,pärnu,IN,13,2024-02-06,PO-70311
6099,1156,tartu,TRANSFER,90,2024-08-04,TRANSFER-1868
6100,1336,ladu,IN,172,2024-11-13,PO-46565
6101,1206,tartu,OUT,-2,2024-10-24,ORD-20732
6102,1181,tallinn,ADJUSTMENT,3,2024-04-08,ADJ-7098
6103,1117,ladu,IN,79,2024-04-10,PO-76593
6104,1125,tartu,ADJUSTMENT,7,2024-07-25,ADJ-9203
6105,1323,pärnu,OUT,-13,2024-06-05,ORD-54553
6106,1072,tallinn,ADJUSTMENT,30,2024-10-22,ADJ-5519
6107,1076,pärnu,IN,193,2024-04-12,PO-50334
6108,1005,tartu,IN,76,2024-12-15,PO-31423
6109,1242,ladu,IN,160,2024-03-25,PO-66756
6110,1135,pärnu,OUT,-45,2024-06-06,ORD-90449
6111,1275,tallinn,OUT,-9,2024-01-26,ORD-84368
6112,1043,tallinn,OUT,-34,2025-02-26,ORD-18594
6113,1050,pärnu,IN,161,2024-08-23,PO-43538
6114,1053,tartu,ADJUSTMENT,-15,2024-03-31,ADJ-4148
6115,1323,tallinn,TRANSFER,-42,2024-07-03,TRANSFER-4393
6116,1088,pärnu,ADJUSTMENT,-4,2025-02-16,ADJ-8221
6117,1249,pärnu,ADJUSTMENT,-24,2024-12-07,ADJ-7761
6118,1177,tartu,OUT,-46,2024-11-07,ORD-79144
6119,1328,pärnu,IN,70,2024-03-11,PO-52569
6120,1203,tartu,IN,45,2024-10-05,PO-53789
6121,1343,ladu,IN,153,2024-07-30,PO-48849
6122,1250,tallinn,IN,21,2024-09-07,PO-74845
6123,1008,ladu,OUT,-12,2024-01-25,ORD-46861
6124,1190,tallinn,IN,85,2024-11-26,PO-88926
6125,1281,tallinn,OUT,-48,2024-09-18,ORD-84310
6126,1106,tallinn,TRANSFER,-39,2025-02-16,TRANSFER-8562
6127,1051,tallinn,OUT,-38,2024-02-14,ORD-79833
6128,1309,pärnu,IN,58,2024-11-13,PO-35969
6129,1114,pärnu,ADJUSTMENT,1,2024-04-02,ADJ-6173
6130,1126,tartu,OUT,-47,2024-11-06,ORD-90055
6131,1159,pärnu,IN,98,2025-01-13,PO-18143
6132,1037,tartu,OUT,-46,2024-11-29,ORD-23958
6133,1060,tartu,IN,73,2024-01-15,PO-25458
6134,1252,pärnu,OUT,-21,2024-07-25,ORD-52225
6135,1050,tallinn,OUT,-19,2024-08-20,ORD-41438
6136,1123,tartu,OUT,-48,2024-04-10,ORD-38221
6137,1154,tallinn,ADJUSTMENT,23,2024-10-21,ADJ-7641
6138,1067,pärnu,TRANSFER,57,2024-07-29,TRANSFER-7204
6139,1002,ladu,OUT,-47,2024-02-13,ORD-15887
6140,1030,tartu,OUT,-41,2025-01-31,ORD-77466
6141,1236,tartu,IN,103,2025-02-01,PO-14643
6142,1080,tallinn,OUT,-39,2025-02-26,ORD-39233
6143,1332,tartu,TRANSFER,22,2024-02-16,TRANSFER-2831
6144,1205,ladu,IN,8,2024-07-22,PO-13389
6145,1064,ladu,TRANSFER,-73,2024-06-07,TRANSFER-7770
6146,1328,ladu,OUT,-48,2024-06-08,ORD-35677
6147,1157,ladu,IN,43,2024-12-21,PO-48779
6148,1304,tallinn,OUT,-37,2024-09-21,ORD-22139
6149,1337,ladu,IN,28,2024-04-12,PO-12639
6150,1329,ladu,OUT,-14,2024-04-26,ORD-43547
6151,1121,pärnu,OUT,-28,2024-02-10,ORD-81983
6152,1064,pärnu,IN,71,2024-05-29,PO-72473
6153,1084,tallinn,ADJUSTMENT,6,2024-07-17,ADJ-2774
6154,1022,tartu,OUT,-35,2024-07-20,ORD-32012
6155,1230,pärnu,OUT,-30,2025-01-20,ORD-94818
6156,1190,tallinn,IN,184,2024-12-22,PO-85550
6157,1297,pärnu,TRANSFER,54,2024-06-24,TRANSFER-3935
6158,1277,tallinn,IN,90,2024-05-02,PO-54872
6159,1347,tallinn,IN,171,2024-02-07,PO-71634
6160,1248,tallinn,IN,30,2024-08-26,PO-80080
6161,1053,tartu,OUT,-37,2024-12-03,ORD-97467
6162,1330,tallinn,ADJUSTMENT,-15,2024-09-17,ADJ-9433
6163,1231,pärnu,OUT,-11,2024-01-09,ORD-37190
6164,1033,ladu,OUT,-37,2024-10-14,ORD-17895
6165,1093,tartu,ADJUSTMENT,25,2025-01-28,ADJ-4723
6166,1275,ladu,OUT,-19,2024-01-24,ORD-16527
6167,1017,pärnu,IN,185,2024-01-15,PO-34503
6168,1040,tartu,IN,40,2024-01-06,PO-54631
6169,1236,tartu,IN,43,2024-02-16,PO-32244
6170,1280,ladu,IN,38,2025-01-17,PO-21514
6171,1311,pärnu,TRANSFER,40,2024-06-21,TRANSFER-3142
6172,1232,tartu,OUT,-10,2024-09-03,ORD-47156
6173,1248,tartu,IN,113,2025-01-13,PO-29688
6174,1023,tartu,OUT,-13,2024-09-10,ORD-90866
6175,1195,pärnu,OUT,-1,2024-04-05,ORD-87737
6176,1295,pärnu,OUT,-30,2024-10-28,ORD-16435
6177,1324,pärnu,IN,43,2024-09-07,PO-12323
6178,1099,ladu,OUT,-10,2025-01-13,ORD-20841
6179,1316,pärnu,TRANSFER,67,2025-02-01,TRANSFER-4004
6180,1074,pärnu,TRANSFER,-16,2024-01-24,TRANSFER-2275
6181,1186,tartu,TRANSFER,-100,2024-04-26,TRANSFER-3501
6182,1049,ladu,OUT,-19,2024-08-27,ORD-83993
6183,1104,tartu,IN,66,2024-02-01,PO-85282
6184,1249,ladu,IN,200,2024-03-30,PO-29645
6185,1161,tartu,ADJUSTMENT,-14,2025-01-25,ADJ-3883
6186,1076,ladu,OUT,-19,2024-05-13,ORD-81526
6187,1040,pärnu,IN,165,2024-06-03,PO-64386
6188,1330,tallinn,OUT,-1,2025-01-06,ORD-23169
6189,1041,tallinn,IN,84,2024-03-30,PO-15435
6190,1005,pärnu,OUT,-10,2024-09-13,ORD-50522
6191,1319,tartu,IN,139,2024-03-12,PO-48515
6192,1228,pärnu,OUT,-23,2025-02-17,ORD-41343
6193,1158,pärnu,TRANSFER,23,2025-01-07,TRANSFER-9585
6194,1333,tallinn,ADJUSTMENT,22,2024-04-03,ADJ-3547
6195,1166,ladu,IN,32,2024-04-17,PO-41005
6196,1052,tallinn,IN,88,2024-08-05,PO-36417
6197,1254,ladu,OUT,-15,2024-09-08,ORD-17181
6198,1224,pärnu,OUT,-27,2024-05-20,ORD-95598
6199,1289,ladu,ADJUSTMENT,-1,2024-05-11,ADJ-9705
6200,1025,pärnu,TRANSFER,-63,2024-06-25,TRANSFER-4135
6201,1112,pärnu,OUT,-27,2024-08-28,ORD-70704
6202,1145,pärnu,OUT,-41,2024-01-19,ORD-72236
6203,1225,tartu,IN,77,2024-07-05,PO-75839
6204,1073,pärnu,IN,167,2025-02-10,PO-93769
6205,1104,pärnu,OUT,-39,2024-01-31,ORD-16255
6206,1043,tallinn,TRANSFER,83,2024-09-26,TRANSFER-5527
6207,1262,pärnu,OUT,-32,2024-03-27,ORD-79096
6208,1266,pärnu,ADJUSTMENT,11,2024-07-11,ADJ-9387
6209,1073,ladu,TRANSFER,95,2024-01-20,TRANSFER-3886
6210,1284,pärnu,ADJUSTMENT,24,2024-04-21,ADJ-9921
6211,1091,tartu,IN,186,2024-02-10,PO-80591
6212,1064,tartu,TRANSFER,53,2024-04-13,TRANSFER-2602
6213,1012,pärnu,TRANSFER,-67,2024-04-27,TRANSFER-2271
6214,1221,tartu,IN,74,2024-01-01,PO-35476
6215,1304,tallinn,TRANSFER,76,2024-08-12,TRANSFER-1689
6216,1085,tartu,OUT,-45,2024-08-18,ORD-49270
6217,1223,tallinn,OUT,-23,2025-02-06,ORD-10018
6218,1197,pärnu,OUT,-12,2024-01-25,ORD-80301
6219,1101,tallinn,OUT,-15,2024-05-20,ORD-20641
6220,1126,tallinn,TRANSFER,2,2024-09-18,TRANSFER-2201
6221,1083,tartu,OUT,-4,2024-03-09,ORD-88480
6222,1335,pärnu,IN,36,2025-02-14,PO-25674
6223,1300,ladu,OUT,-10,2024-05-20,ORD-41305
6224,1339,tartu,OUT,-10,2025-02-23,ORD-80894
6225,1339,tartu,OUT,-1,2024-09-13,ORD-55321
6226,1157,ladu,TRANSFER,-5,2024-12-03,TRANSFER-9027
6227,1085,tartu,TRANSFER,98,2024-05-10,TRANSFER-2338
6228,1256,tallinn,OUT,-5,2024-08-18,ORD-88674
6229,1349,tartu,OUT,-19,2024-12-12,ORD-50591
6230,1236,tallinn,OUT,-21,2024-11-12,ORD-96451
6231,1100,tartu,OUT,-39,2024-09-04,ORD-73372
6232,1229,pärnu,OUT,-13,2024-01-26,ORD-22593
6233,1226,tallinn,OUT,-16,2024-12-03,ORD-13638
6234,1214,tallinn,OUT,-47,2024-06-19,ORD-78110
6235,1183,ladu,IN,34,2024-08-29,PO-34944
6236,1052,tallinn,OUT,-30,2024-10-30,ORD-68099
6237,1175,ladu,IN,73,2024-04-09,PO-20831
6238,1179,ladu,TRANSFER,48,2024-07-10,TRANSFER-2201
6239,1133,tallinn,TRANSFER,100,2024-05-13,TRANSFER-4707
6240,1147,ladu,IN,57,2025-01-10,PO-20737
6241,1028,pärnu,OUT,-27,2024-07-09,ORD-84626
6242,1298,ladu,ADJUSTMENT,-19,2024-01-06,ADJ-5875
6243,1036,tallinn,OUT,-17,2025-01-19,ORD-40540
6244,1085,ladu,TRANSFER,14,2025-01-19,TRANSFER-2865
6245,1118,ladu,ADJUSTMENT,-23,2024-03-18,ADJ-9951
6246,1184,tallinn,TRANSFER,97,2025-01-03,TRANSFER-1817
6247,1244,ladu,OUT,-20,2024-02-08,ORD-77662
6248,1005,ladu,IN,80,2025-01-11,PO-74842
6249,1250,ladu,ADJUSTMENT,14,2024-07-03,ADJ-6055
6250,1290,ladu,IN,92,2024-09-04,PO-25196
6251,1198,tartu,ADJUSTMENT,9,2024-08-18,ADJ-8971
6252,1072,pärnu,IN,78,2024-10-01,PO-76327
6253,1225,tartu,OUT,-29,2024-12-11,ORD-28009
6254,1178,tartu,IN,125,2024-06-25,PO-52018
6255,1073,tartu,OUT,-39,2024-11-18,ORD-44794
6256,1045,tartu,TRANSFER,-95,2024-01-10,TRANSFER-4267
6257,1151,pärnu,IN,51,2024-04-22,PO-57004
6258,1142,pärnu,IN,23,2024-02-19,PO-49900
6259,1125,tartu,IN,64,2024-03-27,PO-14450
6260,1155,pärnu,OUT,-20,2024-07-11,ORD-57072
6261,1180,tartu,OUT,-5,2024-01-19,ORD-65037
6262,1088,tartu,ADJUSTMENT,4,2024-06-20,ADJ-4336
6263,1336,ladu,IN,82,2024-03-05,PO-92673
6264,1050,pärnu,ADJUSTMENT,-6,2024-02-25,ADJ-5886
6265,1103,pärnu,OUT,-46,2025-01-07,ORD-26619
6266,1039,tartu,OUT,-36,2024-09-23,ORD-54168
6267,1229,tartu,IN,183,2024-03-03,PO-64308
6268,1019,pärnu,TRANSFER,-43,2024-11-23,TRANSFER-8544
6269,1240,ladu,IN,152,2024-07-23,PO-40199
6270,1135,ladu,TRANSFER,-39,2024-05-14,TRANSFER-3465
6271,1140,ladu,IN,121,2024-10-12,PO-32724
6272,1106,tallinn,OUT,-26,2024-07-02,ORD-34565
6273,1256,pärnu,IN,13,2024-06-15,PO-47802
6274,1114,pärnu,OUT,-47,2024-09-13,ORD-88775
6275,1013,ladu,OUT,-7,2024-11-16,ORD-10113
6276,1133,pärnu,OUT,-45,2024-11-13,ORD-91391
6277,1333,tallinn,IN,149,2025-02-19,PO-16571
6278,1298,pärnu,OUT,-36,2025-01-18,ORD-55921
6279,1030,tallinn,OUT,-33,2024-11-23,ORD-44853
6280,1211,ladu,IN,112,2025-02-22,PO-61417
6281,1101,tartu,IN,193,2025-01-20,PO-25234
6282,1108,ladu,OUT,-22,2024-03-20,ORD-16201
6283,1013,ladu,IN,18,2024-08-18,PO-93180
6284,1214,pärnu,TRANSFER,25,2024-09-30,TRANSFER-1243
6285,1298,tallinn,IN,59,2024-04-22,PO-85930
6286,1104,tallinn,ADJUSTMENT,18,2024-12-26,ADJ-4792
6287,1055,ladu,TRANSFER,53,2024-03-28,TRANSFER-7922
6288,1195,ladu,IN,65,2024-12-28,PO-29911
6289,1007,ladu,OUT,-7,2024-05-15,ORD-22758
6290,1126,tallinn,IN,149,2024-09-10,PO-42771
6291,1266,ladu,OUT,-2,2024-07-20,ORD-68768
6292,1232,tartu,ADJUSTMENT,-12,2024-08-25,ADJ-1010
6293,1272,pärnu,OUT,-35,2024-10-11,ORD-59327
6294,1051,tartu,OUT,-7,2024-01-31,ORD-80419
6295,1057,tartu,TRANSFER,54,2024-03-01,TRANSFER-5190
6296,1072,tallinn,IN,6,2024-04-06,PO-13464
6297,1261,tartu,IN,106,2024-09-07,PO-86296
6298,1283,pärnu,OUT,-46,2024-02-22,ORD-98124
6299,1234,ladu,IN,116,2024-09-24,PO-82875
6300,1167,ladu,ADJUSTMENT,-3,2024-05-10,ADJ-1695
6301,1080,ladu,TRANSFER,-51,2025-02-14,TRANSFER-2792
6302,1317,tartu,TRANSFER,61,2024-04-28,TRANSFER-5800
